word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
sustaining,0,0,0.00034122705,0,0,0,0.00014553922,0,0,0,0,0,0,0
exhaustion,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
reported,0.00024286582,0,0.00027298164,0.00045217042,0,0,0,0,0,0,0,0,0.00046894888,0
impairment,0.000040477636,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
suited,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0.00033496349,0
long-time,0.000040477636,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
tinder,0,0,0,0,0,0,0,0,0,0.00048344211,0,0,0,0
guaranties,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
possibility,0,0,0,0.00065313505,0,0,0,0,0,0.00032229474,0,0.00027876896,0.00040195619,0
advantageous,0,0,0,0,0,0,0,0,0,0.00056401579,0,0,0,0
dispose,0,0,0,0,0,0,0.00029107845,0,0,0,0,0,0,0
separately,0,0,0,0,0,0,0,0,0,0.00032229474,0,0,0,0
gradual,0.00020238818,0,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
subcommittee,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
investigate,0,0,0,0,0,0.00029475701,0,0,0,0,0,0,0,0
purchasers,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
dedicated,0,0,0,0.00010048232,0,0,0,0,0,0.00064458948,0,0.00055753791,0,0
primarily,0.00032382109,0,0,0.000050241158,0,0,0,0,0,0,0,0.00083630687,0,0
fertilization,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
rains,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
expeditiously,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
peak,0,0,0,0,0.00037619913,0,0.00043661767,0,0,0,0,0,0,0.00010065425
shortages,0,0,0,0,0,0,0.00092174841,0,0,0.00048344211,0,0,0,0
havoc,0,0,0,0,0,0,0.000097026149,0,0,0,0.00022248591,0,0,0
imposing,0,0,0,0,0,0.0001473785,0.0001940523,0,0,0,0,0,0,0
inward-bound,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
outward-bound,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
owing,0,0,0,0,0.000062699856,0,0,0,0,0.00032229474,0,0,0,0
perishables,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
solvable,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
emphasized,0,0,0,0,0,0,0.00024256537,0,0,0,0.00014832394,0,0,0
imbedded,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
monopolies,0,0,0,0,0,0,0.00029107845,0,0,0,0,0,0,0
eliminates,0,0,0,0,0,0,0,0.000099860196,0,0.00016114737,0,0,0,0
consequently,0,0,0,0,0,0,0.00038810459,0,0,0,0,0.000055753791,0,0
securing,0,0,0,0,0,0.00051582477,0,0,0,0.00032229474,0,0,0,0
logical,0.000080955272,0,0,0,0,0,0.0001940523,0,0,0,0,0,0,0
enactments,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
assure,0,0,0,0,0,0.00099480491,0.00097026149,0,0,0,0,0.001059322,0.0026797079,0
opens,0.000080955272,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0.00010065425
possibilities,0.00048573163,0,0,0.00055265273,0,0,0,0,0,0,0,0,0.0001339854,0
equalization,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
diversity,0,0,0,0,0,0,0,0,0,0.00024172105,0.00014832394,0,0,0.00045294414
equalize,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
misapplied,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
adjustments,0,0,0,0,0,0,0.00077620919,0,0,0.00080573685,0,0,0,0
terminal,0,0,0,0,0,0.00011053388,0,0,0,0,0,0,0,0
anticipate,0,0,0,0,0.00018809957,0.00018422313,0,0,0,0,0,0,0.00033496349,0
unchangeable,0,0,0,0,0,0.000036844626,0,0,0,0,0.00014832394,0,0,0
stipulate,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,0.0001473785,0,0,0,0,0,0,0,0
ultimate,0.00072859745,0,0,0,0.00012539971,0,0,0,0,0,0.0013349155,0,0,0.00020130851
ore,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
amplification,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
supplying,0,0,0,0,0,0,0.00038810459,0,0,0,0,0,0,0
valuations,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
supplanted,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
workings,0.00012143291,0,0,0,0,0.00011053388,0,0,0,0,0,0,0,0
recognizes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085556115
semi,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
loaded,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0.000050327126
indecision,0,0,0,0,0.000062699856,0.000073689252,0,0,0,0,0,0,0,0
objective,0,0,0,0,0,0.00022106776,0,0,0,0,0.00096410561,0.0017283675,0,0.00090588827
transfer,0,0,0,0,0.00037619913,0.00036844626,0,0,0,0,0,0,0.0001339854,0
determining,0.00036429872,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
deliberative,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
anxiety,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
seaports,0,0,0,0,0,0,0,0,0,0.00024172105,0,0,0,0
structures,0,0,0,0,0,0,0,0,0,0.00040286842,0,0,0.0001339854,0
recur,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
uncertain,0,0,0.00034122705,0,0,0,0.0001940523,0,0,0,0,0,0,0
reconsider,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
republican,0,0.00040950041,0,0.00070337621,0,0,0,0,0,0,0,0,0,0
honesty,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050327126
relates,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0.00010065425
representation,0.00032382109,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
box,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
ant,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
judiciary,0,0,0,0,0,0.00040529089,0,0,0,0,0,0,0,0
docket,0,0,0,0,0,0.000073689252,0,0,0.000074074074,0,0,0,0,0
congested,0,0,0,0,0,0,0,0.000049930098,0,0,0,0,0,0
summary,0,0,0,0,0,0.0001473785,0,0,0,0,0,0,0,0
congestion,0,0,0,0,0,0.00036844626,0,0,0,0,0,0,0.000066992698,0
suits,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
favorably,0,0,0,0,0,0.000036844626,0,0,0,0,0,0.00011150758,0,0
consist,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0.00010065425
bar,0,0,0,0,0,0.00011053388,0,0,0.00014814815,0,0,0.00022301517,0,0
reformatory,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
segregating,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
banned,0,0,0,0,0,0,0,0,0.00014814815,0,0.00014832394,0,0,0
reestablish,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
law-abiding,0,0,0,0,0,0,0,0,0.00037037037,0,0,0,0,0
police,0,0,0,0,0,0,0,0,0.0044444444,0,0.00022248591,0,0,0
gathering,0,0,0,0.00020096463,0,0.0001473785,0,0,0,0,0,0,0,0
compiling,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0,0
detection,0,0,0,0,0,0.00011053388,0,0,0,0,0,0,0,0
columbia,0,0,0,0,0,0.0012158727,0,0,0,0.000080573685,0,0,0,0
correctional,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
consolidated,0,0,0,0,0,0.00036844626,0,0,0,0,0,0,0,0
unpaid,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
beneficiaries,0,0,0,0,0.000062699856,0,0,0.00059916117,0,0,0,0,0,0
thereunder,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
examined,0,0,0,0,0,0.00018422313,0,0,0,0,0,0,0,0
validity,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
earner,0,0,0,0,0,0,0.00048513074,0,0,0,0,0,0,0
extending,0,0,0,0.00030144695,0,0.00051582477,0,0,0.00088888889,0,0,0.00016726137,0,0
earners,0,0,0,0,0,0,0.0010187746,0,0,0,0,0,0,0
enables,0,0,0,0,0,0,0.0001940523,0,0,0,0,0,0,0
enjoyed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070457977
influx,0,0,0,0,0,0.00011053388,0,0,0,0,0,0,0,0
restrictive,0,0,0,0,0,0,0.00048513074,0,0,0,0,0,0,0
job,0,0.0033930034,0,0,0,0,0,0.0023467146,0.0036296296,0.0021754895,0,0,0,0
labor-saving,0,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
devices,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0.00025163563
solving,0,0,0,0,0,0,0,0.00024965049,0,0,0,0.00044603033,0,0
race,0,0,0,0,0,0,0,0,0.00051851852,0,0.0014090774,0,0,0.0023150478
gradually,0,0,0,0,0.00050159885,0,0.00058215689,0,0,0,0,0,0,0
impositions,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
naturally,0,0,0.00034122705,0,0,0,0.00029107845,0,0,0,0,0,0,0
prey,0,0,0,0,0,0,0,0,0,0,0,0.00022301517,0,0
blessings,0,0,0,0.00055265273,0,0,0,0,0,0,0,0,0,0.00055359839
preferred,0.000080955272,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0.00010065425
spoils,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
departmental,0,0,0,0,0,0.00029475701,0,0,0,0,0,0,0,0
companion,0,0,0,0,0,0.000073689252,0,0,0,0,0,0,0,0
rearrangement,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
secondary,0,0,0,0,0,0.00081058178,0,0,0,0,0,0,0.000066992698,0
probity,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
aviators,0,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
trip,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
around,0,0.0018720019,0.0017743807,0.00075361736,0,0,0,0,0,0,0,0,0,0.0015098138
zeppelin,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
regulars,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
aircraft,0,0,0,0,0,0,0,0,0,0.0022560632,0,0,0,0
surface,0,0,0,0,0,0,0,0,0,0.000080573685,0.00051913379,0,0,0
submarine,0,0,0,0,0,0,0,0,0,0,0,0,0.00033496349,0
petroleum,0,0,0,0,0,0,0,0,0,0,0,0,0.00093789777,0
drainage,0,0,0,0,0,0,0,0,0,0.00016114737,0.00007416197,0,0,0
reserves,0,0,0,0,0,0,0.00038810459,0,0,0.0010474579,0,0,0.00020097809,0
shale,0,0,0,0,0,0,0,0,0,0,0,0,0.00020097809,0
besought,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
impressed,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
aggressive,0,0,0.0014331536,0,0,0.00022106776,0,0,0.00051851852,0,0,0,0,0
imperialistic,0,0,0.00054596328,0,0,0,0,0,0,0,0,0,0,0
designs,0,0,0.00034122705,0,0,0,0,0,0,0,0,0,0,0.000050327126
severely,0,0,0,0,0,0,0,0,0,0,0,0,0.00040195619,0
handicapped,0,0,0,0,0,0.0007000479,0,0,0,0,0,0,0,0
guiding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055359839
solicitous,0.00032382109,0,0,0,0,0,0,0,0,0,0,0,0,0
defensive,0,0,0,0,0,0,0,0,0,0.0016114737,0.00051913379,0,0,0
supplementary,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
inspections,0,0,0,0,0,0,0,0,0.00037037037,0,0,0,0,0
maneuvers,0,0,0,0,0,0,0,0,0,0.00016114737,0,0,0,0
occasions,0,0,0,0.00015072347,0,0.000073689252,0,0,0,0,0,0,0,0.00020130851
unfriendliness,0,0,0,0,0,0,0,0,0,0,0.00007416197,0,0,0
convey,0,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
hospitalization,0,0,0,0,0,0.00022106776,0,0,0,0,0,0,0,0
associations,0,0,0,0,0,0.00081058178,0,0,0,0,0,0,0,0
numerous,0,0,0,0,0,0.00047898014,0,0,0,0,0,0,0,0
cover,0,0,0,0,0,0.00036844626,0,0.00094867186,0,0,0,0,0,0
reparations,0,0,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
wits,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
gratification,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
dawes,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
warlike,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
powerless,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
chat,0,0,0,0,0,0,0,0,0,0,0,0,0.000066992698,0
bard,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
self-denial,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
liquidate,0,0,0,0,0.00037619913,0,0,0,0,0,0,0,0,0
tranquility,0.00032382109,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0
finish,0,0.0012285012,0,0,0,0,0,0,0.00051851852,0,0,0,0,0
dealings,0,0,0,0,0,0,0,0,0,0,0,0,0.0001339854,0.00020130851
stress,0.00052620927,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,0,0,0.00044603033,0.00046894888,0
agreements,0.00040477636,0,0.002320344,0,0,0,0,0,0,0,0,0.002397413,0,0
advocating,0.00016191054,0,0,0,0.00018809957,0,0,0,0,0,0,0,0,0
justiciable,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
conferences,0,0,0,0,0,0.00025791238,0,0,0.00014814815,0,0,0.00050178412,0,0
ague,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
protocol,0.00032382109,0,0,0,0,0,0,0,0,0,0,0,0,0
opinions,0.00036429872,0,0,0,0,0,0,0,0,0,0,0,0,0
summoned,0,0,0,0.00025120579,0,0,0,0,0,0,0,0,0,0
appropriately,0,0,0,0,0.000062699856,0.0001473785,0,0,0,0,0,0,0,0
supplemented,0,0,0,0,0.00012539971,0,0.00033959152,0,0,0,0,0,0,0
expectation,0.00032382109,0,0,0,0,0,0,0,0,0,0,0,0.00020097809,0
commitments,0,0,0,0.00060289389,0.0010658975,0,0,0,0,0,0,0.0015053524,0,0
unimpaired,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0.00020130851
codification,0,0,0,0,0,0.00011053388,0,0,0,0.000080573685,0,0,0,0
instance,0,0,0.00034122705,0,0,0.00018422313,0.00014553922,0,0,0,0,0,0,0
research,0,0,0,0,0,0.0011053388,0,0,0.0011111111,0,0,0,0.0068332552,0
institutes,0,0,0,0,0,0,0,0,0.00044444444,0,0,0,0,0
technically,0,0,0,0,0,0.00011053388,0,0,0,0,0,0,0,0
expert,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
professional,0,0.00011700012,0,0.000050241158,0,0,0,0,0,0.00072516316,0,0,0,0
outlaw,0,0,0,0,0,0,0,0,0,0,0.0010382676,0,0,0
manifested,0,0,0.00006824541,0,0,0.000036844626,0,0,0,0,0,0,0,0
latin,0,0,0.0014331536,0,0,0,0,0,0,0,0,0.0015611062,0,0
desirous,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0
tranquilly,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
sister,0,0,0,0,0,0,0,0,0,0,0,0.0006690455,0,0
mutually,0,0,0,0,0,0,0,0,0,0,0,0.00078055308,0,0
finland,0,0,0.00027298164,0,0,0,0,0,0,0,0,0,0,0
lithuania,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
expire,0,0,0,0,0,0.00062635865,0,0.000099860196,0,0,0,0,0,0
borrowed,0,0,0,0,0.00025079942,0,0,0,0,0,0,0,0.000066992698,0
repaid,0,0,0,0,0.0005642987,0,0,0,0,0,0,0,0,0
evade,0.000080955272,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
conform,0.00024286582,0,0,0,0,0,0,0,0,0,0,0,0,0
abilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040261701
axiomatic,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
pretenses,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
vagaries,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
common-sense,0,0,0,0,0,0,0,0,0.00059259259,0,0,0,0,0
creator,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045294414
erected,0,0,0,0,0,0,0.00014553922,0,0,0,0,0,0,0
shares,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040261701
symbol,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0.00045294414
intends,0,0,0,0,0,0,0,0,0,0.00040286842,0,0,0,0
brotherhood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040261701
informing,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
apparently,0.00028334345,0,0,0,0,0,0,0,0,0,0,0,0,0
departures,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
distant,0,0,0,0.00075361736,0,0,0,0,0,0.00040286842,0,0,0.00033496349,0
retarded,0.00024286582,0,0,0,0,0,0,0,0.00022222222,0,0,0,0,0
moderation,0.00032382109,0,0,0,0,0,0,0,0,0,0,0,0,0
sovereign,0,0,0.0010919266,0,0,0,0,0,0,0,0,0,0,0
solicitude,0.00016191054,0,0,0,0,0,0,0,0,0,0,0,0,0
precious,0,0,0,0,0,0,0,0,0,0,0,0,0.00073691968,0.0009562154
ringed,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
assault,0,0,0,0,0,0,0,0,0.0002962963,0,0.00088994364,0,0,0
undermined,0,0,0.00013649082,0,0,0,0,0.00019972039,0,0,0,0,0,0
abdicate,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
resign,0,0,0.00013649082,0,0,0,0,0,0,0,0,0,0,0
encumbering,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
habit,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
custom,0,0,0,0.00015072347,0,0,0,0,0,0,0,0,0,0
tenuous,0,0,0,0,0,0.000036844626,0,0,0,0,0,0,0,0
wiser,0,0.00029250029,0,0,0,0,0,0,0,0,0,0,0,0
undeniable,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
belongs,0,0.00035100035,0,0.00015072347,0,0,0,0,0,0,0,0,0,0.00045294414
duly,0.00020238818,0,0,0,0,0,0,0,0,0,0,0,0,0
prevails,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
sinking-fund,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
pension,0,0,0,0,0,0,0,0.0012981825,0,0,0,0,0,0
extinguished,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
retired,0,0,0,0,0,0,0,0.00064909127,0,0,0,0,0,0
easier,0,0.0012870013,0,0,0,0,0,0.00039944078,0,0,0,0,0,0
prosecute,0,0,0,0,0,0,0,0,0.00059259259,0,0,0,0,0
constructions,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
dispense,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
principal,0,0,0.00034122705,0,0.00075239827,0.00047898014,0,0,0,0.00048344211,0,0,0,0
notwithstanding,0,0,0,0,0.00025079942,0,0,0,0,0,0,0,0,0
cash,0,0,0,0,0.001755596,0,0,0,0,0,0,0,0,0
balances,0,0,0,0,0.0010031977,0,0,0,0,0,0,0,0,0.00010065425
derived,0,0,0,0,0,0,0,0,0,0.00040286842,0,0,0,0
finished,0,0,0,0.00050241158,0,0.00011053388,0,0,0,0,0,0,0,0.00020130851
double,0,0.00040950041,0.00013649082,0,0.0005642987,0,0,0.00084881166,0,0,0,0,0,0
falling,0,0,0,0,0,0,0,0.00074895147,0,0,0,0,0,0
slower,0,0,0,0,0.00025079942,0,0,0,0,0,0,0,0,0
follows,0,0,0,0,0.00031349928,0,0,0,0,0,0,0,0,0.00025163563
co,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subtract,0,0,0,0,0.00012539971,0,0,0,0,0,0,0,0,0
retirements,0,0,0,0,0.00012539971,0,0,0.000049930098,0,0,0,0,0,0
pensions,0,0,0,0,0.00075239827,0,0,0.00044937088,0,0,0.00007416197,0,0,0
refunds,0,0,0,0,0.00031349928,0,0,0,0,0,0,0,0,0
slightly,0,0,0,0,0.00037619913,0,0.000048513074,0,0,0,0,0,0,0
expensive,0,0,0,0,0.00018809957,0,0,0.00034951069,0,0.00072516316,0,0,0,0
collect,0,0,0,0,0,0,0,0,0,0,0,0,0.00033496349,0
mentioned,0,0,0,0,0.00050159885,0,0.00014553922,0,0,0,0,0,0,0
oftentimes,0.000040477636,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0.000062699856,0,0,0,0,0,0.00014832394,0,0,0
centralized,0.00020238818,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0.000050327126
indicated,0.000445254,0,0,0,0.00087779798,0,0,0,0,0,0,0,0,0
coming,0,0,0,0.00065313505,0.0011285974,0,0,0.0010485321,0,0.0017726211,0,0.00094781445,0,0.00010065425
evidently,0,0,0,0,0.000062699856,0,0,0,0,0,0,0,0,0
comptroller,0,0,0,0,0.00018809957,0,0,0,0,0,0,0,0,0
director,0,0,0.00006824541,0,0,0,0,0,0,0.00056401579,0.00007416197,0,0,0
evidence,0.000080955272,0,0,0,0,0,0,0.00044937088,0,0,0.0014090774,0.00050178412,0,0.00010065425
weaken,0,0.000058500059,0,0,0,0,0,0,0,0,0.00051913379,0.00027876896,0,0
break,0,0,0.00006824541,0,0.00012539971,0,0.000048513074,0,0.00088888889,0,0.0014832394,0.00050178412,0,0
supervising,0,0,0,0,0,0,0,0,0,0,0.00014832394,0,0,0
pretense,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
commendable,0,0,0,0,0,0,0,0,0.00014814815,0,0,0,0,0
frame,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
proceeded,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
nonpartisan,0.00012143291,0,0.00013649082,0,0,0,0,0,0,0,0,0.000055753791,0,0
republicans,0,0,0,0.0011053055,0,0,0,0,0,0,0,0,0,0
democrats,0,0,0,0.0012057878,0,0,0,0,0,0,0,0,0,0
joined,0,0,0.0016378899,0,0,0,0,0,0,0,0,0.00089206066,0,0
substantially,0,0,0,0,0.0018182958,0.00018422313,0.00014553922,0,0,0,0,0,0,0
injected,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
remained,0,0,0,0,0.00037619913,0,0,0,0,0,0,0.00016726137,0,0
legacies,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
estate,0,0,0,0,0,0,0.00043661767,0.00024965049,0,0,0,0,0,0
withdrawing,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
gift,0,0,0,0,0.00018809957,0,0,0,0.00074074074,0,0,0,0,0
exemptions,0,0,0,0,0,0,0,0.00019972039,0,0,0,0,0,0
advised,0,0,0,0,0,0.00033160164,0,0,0,0,0,0,0,0
christmas,0,0.00011700012,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
installment,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
legislature,0.00020238818,0,0,0,0,0,0,0,0,0,0,0,0,0
constituents,0,0,0,0,0,0,0.000097026149,0,0,0,0,0,0,0
plentiful,0,0,0,0,0,0,0.0001940523,0,0,0,0,0,0,0
bountiful,0,0,0,0,0,0,0,0,0,0,0,0,0.00026797079,0
leisure,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
appreciation,0.00012143291,0,0,0,0,0,0,0,0.00014814815,0,0,0.00016726137,0,0
music,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040261701
literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015098138
sculpture,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
painting,0,0,0,0.00020096463,0,0,0,0,0,0,0,0,0,0
outdoor,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050327126
sports,0.000080955272,0.000058500059,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
recreation,0,0,0,0,0,0,0,0,0.000074074074,0,0,0,0.00060293428,0.00015098138
minister,0,0,0.00088719034,0,0,0,0,0,0,0,0,0,0,0.00015098138
strengthen,0,0,0.0010236812,0,0,0,0.0012128269,0,0.0039259259,0,0,0.0017841213,0.002880686,0.00015098138
casting,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
understandings,0,0,0,0,0,0,0,0,0,0,0,0.00033452275,0,0
befits,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
endowed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030196276
firmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010065425
tit,0,0,0,0.000050241158,0,0,0,0,0,0,0,0,0,0
paved,0,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
locarno,0,0,0.00020473623,0,0,0,0,0,0,0,0,0,0,0
guarantees,0.00012143291,0,0,0,0.00094049784,0,0,0,0.000074074074,0,0,0,0,0
intervention,0,0,0.00047771787,0,0,0,0,0,0,0,0,0,0,0
massachusetts,0,0,0.00006824541,0.00015072347,0,0,0,0,0,0,0,0,0,0
consistently,0,0,0.00047771787,0,0,0,0,0,0,0,0,0,0.0001339854,0
refrained,0.000080955272,0,0,0,0,0,0,0,0,0,0,0,0,0
intervening,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
london,0,0,0.0010236812,0,0,0,0,0,0,0,0,0,0,0
insisting,0,0,0.00034122705,0,0,0,0,0,0,0,0,0,0,0
corollary,0,0,0.00006824541,0,0,0,0,0,0,0,0,0,0,0
supposable,0,0,0,0,0,0,0,0,0,0.000080573685,0,0,0,0
slightest,0.00012143291,0,0,0,0,0,0.000048513074,0,0,0,0,0,0,0
misapprehension,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
disarming,0,0,0.00027298164,0,0,0,0,0,0,0,0,0,0,0
approbation,0.000040477636,0,0,0,0,0,0,0,0,0,0,0,0,0
succeed,0,0.00093600094,0.00054596328,0,0,0,0,0,0,0,0,0.00072479929,0,0.0011575239
constituency,0.00012143291,0,0,0,0,0,0,0,0,0,0,0,0,0
geneva,0,0,0.0006824541,0,0,0,0,0,0,0,0,0.00044603033,0,0
implements,0,0,0,0,0,0,0,0,0,0.00056401579,0,0,0,0
article,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
thereto,0,0,0,0,0,0,0,0,0,0,0,0.00011150758,0,0
pan,0,0,0.00034122705,0,0,0,0,0,0,0,0,0,0,0
investigations,0.00036429872,0,0,0,0,0,0,0,0,0,0,0,0.00033496349,0
philanthropic,0,0,0,0,0,0,0,0,0,0,0,0.000055753791,0,0
auspices,0,0,0,0,0,0,0,0,0,0,0,0,0.00040195619,0
outlawing,0,0,0,0,0,0,0,0,0,0,0,0.00016726137,0,0
